"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45"
"11",17.6057452891693,0.517240369833926,0.491394356854006,-0.240714915800408,-0.670990022094879,17.6057452891693,0.350408725410102,0.23555811787062,-0.495337328189757,-1.02734201254649,17.6057452891693,0.345441001949678,0.129256788647267,-0.530956754543795,-0.943932715248827,17.6057452891693,0.356006073763675,0.262393806428571,-0.42510945561596,-0.968944800123677,17.6057452891693,0.34851805912562,0.162832997416304,-0.488918678267871,-0.997861454836496,17.6057452891693,0.357267111159251,0.244549344784326,-0.487601900518836,-1.03012319761675,17.6057452891693,0.354961847404412,0.197776487468233,-0.504834659743445,-0.995800230223304,17.6057452891693,0.349113699150463,0.240030179454387,-0.489786533899202,-0.992763475970271,17.6057452891693,0.346808856819507,0.193252806296987,-0.507008945576158,-0.958450144508188
"12",17.6824941671432,0.436016095703514,0.304879651250598,-0.181349135195174,-0.836145930861082,17.6824941671432,0.253548515347785,0.0268488199628485,-0.450993837590067,-1.11335894072217,17.6824941671432,0.21964714719182,-0.0314346458188349,-0.413234932866001,-1.0392427730645,17.6824941671432,0.269601655760873,0.0395978979132494,-0.491635221998414,-1.08168495933368,17.6824941671432,0.250455685313505,-0.000424481577787549,-0.52956515363636,-1.0669952445798,17.6824941671432,0.271727489328543,0.0283152449400952,-0.529783440379385,-1.06794644872235,17.6824941671432,0.251831673234482,0.00775451379696372,-0.508186519879018,-1.06332515350083,17.6824941671432,0.262233732805316,0.034626334652758,-0.500897629525304,-1.03829030864733,17.6824941671432,0.242382144445767,0.0140765251877929,-0.479324795449423,-1.03367161053798
"13",17.689677866415,0.708146291102931,0.839893526063088,0.0387669665121799,-0.812423732594023,17.689677866415,0.545978386859127,0.528673635838828,-0.361695294904749,-1.42537343889511,17.689677866415,0.541917216906373,0.507412763503639,-0.376801592951068,-1.31091857516071,17.689677866415,0.546991081474354,0.548416876342014,-0.278357633659722,-1.2101862821776,17.689677866415,0.540402164490188,0.445672746985925,-0.3695203837663,-1.32292169391464,17.689677866415,0.54781862851837,0.505652922483505,-0.361458604676696,-1.39817351943403,17.689677866415,0.538420946646044,0.441555758023562,-0.416603343758177,-1.3613026384998,17.689677866415,0.555327841790125,0.518736092965736,-0.323319458773451,-1.35265713507822,17.689677866415,0.545926693542266,0.454599365706311,-0.378562177806229,-1.31585513496906
"14",17.5717081687751,0.633685233197329,0.650589066159212,0.0202581963348163,-0.427544762709431,17.5717081687751,0.456104144493619,0.204723114469912,-0.476942856062321,-0.968797824721727,17.5717081687751,0.42524833456667,0.132462237967071,-0.540921834256187,-0.873814538451426,17.5717081687751,0.457965043417086,0.226889765064323,-0.407028329531894,-0.854822868138589,17.5717081687751,0.431473466843951,0.142261397136835,-0.517800846275485,-0.896286542675722,17.5717081687751,0.463513442428439,0.216858750661946,-0.460358003659718,-0.907726014077947,17.5717081687751,0.436711596295139,0.128346164695786,-0.491332774093209,-0.881445047029197,17.5717081687751,0.469814564737215,0.203242117742012,-0.450445537709969,-0.920439405817732,17.5717081687751,0.442975302146669,0.114768650796599,-0.481473376356387,-0.894240626988905
"15",17.5331362317955,0.604791058440444,0.512750341698633,-0.0392681976705631,-0.697117986941711,17.5331362317955,0.411417198846116,0.0491547891758516,-0.716251634552073,-1.31750336802032,17.5331362317955,0.417363943804352,-0.0215376881752875,-0.591610719002009,-1.13245586878052,17.5331362317955,0.423423330853546,0.145815214637257,-0.501056663607398,-1.05107260729838,17.5331362317955,0.427281502470189,0.0579111582776347,-0.552824151097421,-1.03202761813837,17.5331362317955,0.424449503868809,0.141254006676156,-0.570669625177222,-1.0318732638467,17.5331362317955,0.427392624323713,0.080821372463485,-0.617581490008165,-0.973775454208294,17.5331362317955,0.428194571867414,0.13606434284216,-0.564576481847486,-1.03883949387922,17.5331362317955,0.431137486044671,0.0757191333154221,-0.611418101297081,-0.980774579656278
"16",17.3836567893571,0.60352280317,0.821985216562772,0.0904056611466142,-0.267478900182696,17.3836567893571,0.404157310474538,0.388346882658294,-0.377401749882913,-1.53083488015731,17.3836567893571,0.422463663119966,0.328357216011925,-0.291460365833283,-1.19830842851606,17.3836567893571,0.402814710899343,0.408869667561125,-0.226212789362837,-0.496961605977101,17.3836567893571,0.40776704105635,0.241462524856552,-0.267724049703278,-0.694968842813179,17.3836567893571,0.406021500420634,0.426118231606391,-0.231203314543741,-0.878858954883774,17.3836567893571,0.405727019624904,0.274494442628716,-0.25752508364349,-0.814943312438839,17.3836567893571,0.39632543021512,0.430062492111206,-0.223539614344195,-0.877259657894712,17.3836567893571,0.396030952720404,0.278159266063209,-0.249988024871958,-0.813326106920089
"17",17.7110636970681,0.308852294136013,0.159130602679031,-0.555319804247581,-0.905548012512237,17.7110636970681,0.203126878140882,-0.105799764977338,-0.884768270617443,-1.21715656603881,17.7110636970681,0.175576140436382,-0.162967780544194,-0.901256629340584,-1.16426719741308,17.7110636970681,0.196333902127466,-0.0970831400219025,-0.77170882901582,-1.1363635878782,17.7110636970681,0.166120498443848,-0.185010319443502,-0.816497783532208,-1.20637454324547,17.7110636970681,0.195904553047158,-0.0948033763276502,-0.813399854879428,-1.27552451594656,17.7110636970681,0.161282476336901,-0.174473117839708,-0.82044451779815,-1.23934688732922,17.7110636970681,0.204536555093503,-0.0813585784880758,-0.777078377576761,-1.23694787241374,17.7110636970681,0.169879615504479,-0.161099393055695,-0.784131099680752,-1.20075238229031
"18",17.6031863228026,0.518637124755613,0.753373717630522,0.298105484240955,-0.517717734523411,17.6031863228026,0.356740644264453,0.378418549067455,-0.117686933489181,-0.838578397681765,17.6031863228026,0.335163698204039,0.326541032427383,-0.00945710484849583,-0.772337628167388,17.6031863228026,0.35422600950999,0.356017290921927,-0.0470834591706818,-0.846606353589393,17.6031863228026,0.331057225054459,0.209609184754345,-0.0876809065133302,-0.864731426963532,17.6031863228026,0.356954439804799,0.336791318977871,-0.123935302139211,-0.835867272339784,17.6031863228026,0.336842342591503,0.214855781764058,-0.104146053415516,-0.821361620334861,17.6031863228026,0.348003355326814,0.342906507835878,-0.0993896574761723,-0.781955189766706,17.6031863228026,0.327921819753973,0.22079274201298,-0.07963462003,-0.767494799317375
"19",17.6833973793867,0.625763139368553,0.487442195345884,-0.259643295170619,-0.472263614792563,17.6833973793867,0.419319669312309,0.0921381409434385,-0.527786691525359,-0.994661656456052,17.6833973793867,0.434171851374946,0.0710093142914003,-0.56590820012354,-0.957636324238019,17.6833973793867,0.424895748595579,0.145972812360764,-0.459321993478749,-0.95603369673857,17.6833973793867,0.434129526341585,0.0793330888333113,-0.550573900031677,-1.02073045816546,17.6833973793867,0.421413037922764,0.131819131132879,-0.496226668968754,-1.12510024945902,17.6833973793867,0.423956220086694,0.071573400433239,-0.567361177278765,-1.08273662495097,17.6833973793867,0.411481850262118,0.134259973178388,-0.488925609404131,-1.09568600794443,17.6833973793867,0.414027482728306,0.0738768135184763,-0.560231647939083,-1.05328239355589
"20",17.8096236466779,0.545646905923285,0.271566378114293,-0.203636282462227,-0.67275830627747,17.8096236466779,0.38283743383727,-0.0393100002086392,-0.646764540801797,-1.30351982999683,17.8096236466779,0.371001370155378,-0.207460836158016,-0.572195836884271,-1.2181020708328,17.8096236466779,0.380803050399076,-0.0262693152154998,-0.561534123662682,-1.22385526495907,17.8096236466779,0.367087457861819,-0.112640602461994,-0.567822745199784,-1.2279333428207,17.8096236466779,0.380403368885863,-0.0286358347790598,-0.564792664637323,-1.21117846506399,17.8096236466779,0.374326270182889,-0.121443234541654,-0.575089990058108,-1.19730007656186,17.8096236466779,0.386910578166682,-0.0209198271450498,-0.553015438146661,-1.21675408767896,17.8096236466779,0.380831348405777,-0.113762554661765,-0.563313404477982,-1.20286357698341
"21",17.8490731452655,0.618634571420578,0.472973808299767,-0.156802361146755,-0.661578874063091,17.8490731452655,0.47935785001245,0.0891829449476844,-0.501946358186758,-1.11340057541588,17.8490731452655,0.461161140565576,-0.1608709252175,-0.359076031343127,-1.04515839457208,17.8490731452655,0.471215143485541,0.120918375338827,-0.423096170976858,-0.980199741317346,17.8490731452655,0.441895075707798,-0.117617849217222,-0.426910782867696,-1.02427063835109,17.8490731452655,0.472458735101604,0.105576010036792,-0.495314237115905,-1.05484040293192,17.8490731452655,0.439225961443037,-0.082615242661728,-0.430543113051631,-1.05372825766896,17.8490731452655,0.478960191921751,0.122558685861035,-0.463639152518539,-1.03646292816355,17.8490731452655,0.445682719006007,-0.0661350484852153,-0.399400545650246,-1.03570938185951
"22",17.5063947622348,0.523323787503576,0.196372659354719,-0.413156754012489,-0.749430415740413,17.5063947622348,0.383603411256695,-0.103059272422987,-0.936958067434489,-1.51937409784065,17.5063947622348,0.370958042017962,-0.148779479031063,-0.917576034322533,-1.39196411798674,17.5063947622348,0.38879817358924,-0.0996067153558597,-0.834925060631715,-1.50368757238564,17.5063947622348,0.386757029936636,-0.189964240315431,-0.878034354274641,-1.49235918401665,17.5063947622348,0.389254579114071,-0.0892472439481677,-0.852885147067178,-1.5155582388793,17.5063947622348,0.382753908861926,-0.176202594956138,-0.85137143918451,-1.46465945491946,17.5063947622348,0.379581291730585,-0.0862870961440423,-0.822447817038349,-1.47874354657593,17.5063947622348,0.373083659342299,-0.173315126306906,-0.821122203654761,-1.42803235548575
"23",17.5839991688705,0.599696790695575,0.479867527680332,-0.465738288620208,-0.562252022303653,17.5839991688705,0.391972811183302,0.130661130656462,-0.880344683379811,-1.19422286898094,17.5839991688705,0.353109250905495,0.09947763379782,-0.951108218340467,-1.07597479214299,17.5839991688705,0.394672437814976,0.13713923915283,-0.786918606266588,-1.06903299604361,17.5839991688705,0.355128451156577,0.0693121590184104,-0.938378068658513,-1.1338714743832,17.5839991688705,0.389742503738559,0.125667449338753,-0.841256580279571,-1.20632923993165,17.5839991688705,0.366242250882521,0.0679056093491951,-0.904923062804255,-1.13838978010309,17.5839991688705,0.380936677741369,0.125691153077185,-0.820965336302509,-1.15948714216063,17.5839991688705,0.357489739079905,0.0679303383052551,-0.884847082235299,-1.09174472524594
"24",17.7726930095088,0.51508496624625,0.436816228335954,-0.10143883453386,-0.655543570109325,17.7726930095088,0.293633286303268,0.0493853330662265,-0.591495239177923,-1.02341073021147,17.7726930095088,0.285247902563256,-0.018087252681026,-0.666486880493154,-0.955423042611618,17.7726930095088,0.299755934114181,0.0992261214991968,-0.438544485329503,-0.991535310715446,17.7726930095088,0.282850163077401,-0.00369529122393962,-0.49658319499984,-1.04277843864695,17.7726930095088,0.301684067387926,0.0907244830282045,-0.466105863622387,-1.15382645577116,17.7726930095088,0.289631978529111,0.0091111277244517,-0.460284139898948,-1.13568817099769,17.7726930095088,0.307068051828696,0.101433250207277,-0.446358185187904,-1.13684616588697,17.7726930095088,0.295008468392946,0.0195539127656275,-0.440785564443212,-1.11876285062542
"25",17.7097709105464,0.491873980582111,0.38568999029236,-0.313278052615553,-0.537225310569768,17.7097709105464,0.353438408058275,0.0863412532496619,-0.679388451371106,-1.15842212549834,17.7097709105464,0.356635299376605,0.0845261686571213,-0.681787223404633,-1.02826772511589,17.7097709105464,0.33347222419189,0.0898747152066301,-0.635700433719924,-0.993433229462215,17.7097709105464,0.336892440686363,0.0300644272514866,-0.633201014782831,-0.975295501304516,17.7097709105464,0.332677137134313,0.109946818534166,-0.610609809988076,-0.993375840516045,17.7097709105464,0.333525259105278,0.0605198263956949,-0.644578047731192,-0.972574750074101,17.7097709105464,0.339736170919779,0.116231752865511,-0.601232852485915,-0.987194687820201,17.7097709105464,0.340584260432513,0.0668336229521065,-0.635215403169384,-0.966350983939712
"26",17.4949840054509,0.694386266798852,0.782244580239853,0.12641476861063,-0.277039880389946,17.4949840054509,0.471941675154054,0.399234118763182,-0.19125618210069,-0.964800446702523,17.4949840054509,0.473388605726913,0.305781523400751,-0.140591765739738,-0.833408034426249,17.4949840054509,0.475979834870712,0.430557366862295,-0.100697833938911,-0.727097851374877,17.4949840054509,0.465032092781051,0.277193773427907,-0.135289540562886,-0.764657217103531,17.4949840054509,0.472936973163618,0.406895061458377,-0.180834274123221,-0.870012811613243,17.4949840054509,0.468072535665984,0.305366111662067,-0.183115305303597,-0.847479712420965,17.4949840054509,0.480351011833044,0.421669929323898,-0.14995856106124,-0.85685619207062,17.4949840054509,0.475485376119138,0.320125468446836,-0.152304742091649,-0.83435480408719
"27",17.6261906687707,0.543436321184035,0.317763814935932,-0.205367801326986,-0.881413482299312,17.6261906687707,0.369279572519284,0.0165061121944135,-0.55211921744588,-1.3793963867549,17.6261906687707,0.376716301731927,0.0270881583921063,-0.626868215231096,-1.26543521640183,17.6261906687707,0.375568362804854,0.00743636301024406,-0.530146836451185,-1.35007229883708,17.6261906687707,0.376700393073654,-0.0135190574627189,-0.627834813944207,-1.32703183628291,17.6261906687707,0.381369692984398,0.0166649159082458,-0.481370074581885,-1.34922357812779,17.6261906687707,0.378885269019541,-0.0303064567199331,-0.558618049457145,-1.32525982502046,17.6261906687707,0.386420594394204,0.025695721873736,-0.45314351341838,-1.32122600407248,17.6261906687707,0.383935681158989,-0.0212530067177016,-0.530500203755643,-1.29734099630015
"28",17.7359004945134,0.54134729974348,0.337804177778446,-0.424765838982193,-0.592238752113814,17.7359004945134,0.359741355152009,0.0638330803325898,-0.677016424068692,-1.03546237396745,17.7359004945134,0.336467728329736,-0.142088593937453,-0.79781782122363,-0.974050707029398,17.7359004945134,0.352141183257036,0.0596640230689034,-0.714853019645507,-0.962204979694346,17.7359004945134,0.325329582190455,-0.13258182097623,-0.843580128949815,-1.02158136745824,17.7359004945134,0.349281475411627,0.0584885575137371,-0.77787661374355,-1.07790978562949,17.7359004945134,0.33326744191456,-0.0997478301693988,-0.838464259662238,-1.00961082943296,17.7359004945134,0.339329368161377,0.0577548178014209,-0.766087784439944,-1.06692048766785,17.7359004945134,0.323336987812954,-0.100513932809328,-0.827359623060854,-0.998939268159687
"29",17.6020780384841,0.39227527933446,0.300361015751672,-0.439551342094583,-1.23085253834143,17.6020780384841,0.286000902971116,0.0145348136694544,-0.774360682308127,-1.81866306193806,17.6020780384841,0.269708485842949,0.0214011212715256,-0.738469477810304,-1.68118929343046,17.6020780384841,0.286559489169887,0.0251645464139893,-0.699066113906676,-1.56472818941702,17.6020780384841,0.283717695158651,-0.0610811576530649,-0.79103616502481,-1.5657199807283,17.6020780384841,0.288399397848927,0.0391327820730308,-0.707653647590186,-1.57789990797165,17.6020780384841,0.277274939813675,-0.0638503252196989,-0.773107757775802,-1.53693209187082,17.6020780384841,0.279806524516516,0.0415410174795312,-0.706301792646413,-1.56712355744868,17.6020780384841,0.268687930871364,-0.0615244303102217,-0.771826438398422,-1.5261452276286
"30",17.4206433611187,0.58067934302793,0.663228836005106,-0.0307191977733044,-0.585869889357795,17.4206433611187,0.391362905710335,0.252593675358442,-0.455912151776809,-1.09924617235154,17.4206433611187,0.376022659117092,0.100432591304677,-0.378967031290308,-1.03858278696106,17.4206433611187,0.404505129861219,0.283290350626685,-0.420639285420319,-0.926535672446055,17.4206433611187,0.398071404643559,0.151705341620769,-0.475639545275372,-0.977617690856856,17.4206433611187,0.405290444701527,0.271949289700346,-0.486950842086249,-1.02688870087757,17.4206433611187,0.403631737777057,0.160663108866885,-0.504135684039851,-0.999777970400624,17.4206433611187,0.4121217633509,0.267397526725895,-0.458787565045583,-0.985744742526234,17.4206433611187,0.410462751031828,0.15627122907218,-0.476038340145026,-0.958631644910046
"31",17.6214617787957,0.416844295910247,0.557572311296493,-0.291516840328742,-0.925718509501928,17.6214617787957,0.29200906834053,0.202109926879289,-0.600647305638017,-1.49954322623334,17.6214617787957,0.312005856878527,0.208020701333685,-0.537621249528863,-1.417444467896,17.6214617787957,0.289190046807648,0.225943680060769,-0.476941877132025,-1.25993164280478,17.6214617787957,0.292882603130176,0.166412732322513,-0.468485710326843,-1.32855944851152,17.6214617787957,0.288298529225148,0.219927636851385,-0.49379067591187,-1.42191872986113,17.6214617787957,0.286636609040688,0.177118475195798,-0.458094781729964,-1.42964323385886,17.6214617787957,0.278772847756258,0.216324877986936,-0.481553481076281,-1.42350993256121,17.6214617787957,0.277111078739869,0.173462259537711,-0.445853854653895,-1.43121816685412
"32",17.7312308642311,0.490743325267952,0.666225126293571,-0.407018765322983,-0.637833757087046,17.7312308642311,0.415773871668426,0.337704419695604,-0.772956380405266,-1.22483350612673,17.7312308642311,0.39419230578257,0.365997221032395,-0.722920664530118,-1.13392679863015,17.7312308642311,0.417372625676732,0.365703573649154,-0.699160447138587,-1.11442373609527,17.7312308642311,0.391931510961138,0.412549363520421,-0.766656687895886,-1.14360817072714,17.7312308642311,0.415642125417382,0.368645191317062,-0.674251845162955,-1.14939286129701,17.7312308642311,0.389250204072995,0.38405827961494,-0.736188559147244,-1.13800690392255,17.7312308642311,0.405244443360761,0.372060220476921,-0.663726325777781,-1.14889190967354,17.7312308642311,0.378886941215277,0.387478932696633,-0.725697587143415,-1.13754516482894
"33",17.6137947483679,0.598923051352998,0.567897092604679,-0.187187940849876,-0.920824193102016,17.6137947483679,0.388439045911223,0.246099296273105,-0.51239476274232,-1.4050547558137,17.6137947483679,0.348093624948289,0.229849666567089,-0.462200434537178,-1.33011583528174,17.6137947483679,0.376646421180012,0.262960207821003,-0.453264264263965,-1.46623778527414,17.6137947483679,0.340481811588688,0.230572836846992,-0.45043333331431,-1.47308478249504,17.6137947483679,0.38361691459309,0.256035660921534,-0.479117914389554,-1.48614920893294,17.6137947483679,0.346828850729197,0.227774061063535,-0.473926100034622,-1.46940205597482,17.6137947483679,0.373885702398574,0.260115063718497,-0.468367047723284,-1.49831630481256,17.6137947483679,0.337200995014191,0.231896701401395,-0.463211330346179,-1.48157697093777
"34",17.7275724375378,0.448483041319031,0.334558280089029,-0.420526251479717,-0.627764800601305,17.7275724375378,0.277670886733447,-0.101436284182782,-0.985286564762463,-1.30644777268887,17.7275724375378,0.256328263913107,-0.126150815126416,-1.01080423867376,-1.14687374405373,17.7275724375378,0.283407667821625,-0.0565125759854365,-0.864301502221126,-1.24168279028197,17.7275724375378,0.265833989790759,-0.138674153968219,-0.9541942168416,-1.22910787022926,17.7275724375378,0.280197916727361,-0.0969043317761947,-0.937560622615832,-1.24745962296459,17.7275724375378,0.263771657611083,-0.162454987657096,-0.930093636280981,-1.22479570639326,17.7275724375378,0.269899086916697,-0.107134598601349,-0.922278115881128,-1.22030477181632,17.7275724375378,0.253508084800835,-0.172642620172729,-0.914849120545829,-1.19765562272868
"35",17.7650440378154,0.339010612828667,0.347075566642575,-0.114556220631392,-0.804901239357618,17.7650440378154,0.174849538912506,-0.052028432048201,-0.535973916405381,-1.22434324155746,17.7650440378154,0.180565867146625,-0.0462541519427234,-0.416254624925668,-1.1141636458846,17.7650440378154,0.160957590047406,-0.0734396713327164,-0.446127041359846,-1.13948245639663,17.7650440378154,0.160292739084848,-0.177348023985731,-0.455342015918535,-1.11577870420738,17.7650440378154,0.162450932881304,-0.0336503171393608,-0.460790769070797,-1.0825037151738,17.7650440378154,0.143551283526207,-0.169385631797217,-0.456044545793467,-1.05207344380164,17.7650440378154,0.166536470783393,-0.0242945922356373,-0.446801122446878,-1.06832528490211,17.7650440378154,0.14762324303554,-0.160257887692005,-0.442384455035834,-1.03798616272885
