,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90
454,17.5485955245,1.0483702795,1.768257588,1.0800627619,0.3570031797,-0.0191673063,-0.4331534424,-1.5565674424,-1.7291665498,-0.676406648,17.5485955245,0.9270821416,1.4721744979,0.8982205059,-0.3020921958,-0.0191673063,-0.4693801694,-1.4927471912,-1.8174189885,-0.4631656576,17.5485955245,0.9327115318,1.4758313908,0.8757054153,-0.2957056772,-0.0191673063,-0.4693810655,-1.4958119484,-1.8025846027,-0.4565312282,17.5485955245,0.9433393885,1.4666589296,0.9551568425,-0.1680049646,-0.0191673063,-0.5149655341,-1.5202918013,-1.8890748675,-0.6874024987,17.5485955245,0.9368144088,1.4487221712,0.9089370221,-0.1805020365,-0.0191673063,-0.488106429,-1.5006652724,-1.8467736271,-0.6567383813,17.5485955245,0.9540065282,1.4335215023,0.7866037373,-0.3384144131,-0.0191673063,-0.5324826205,-1.4971628983,-1.7768908041,-0.616295471,17.5485955245,0.9437423317,1.422559441,0.8094435771,-0.2024178428,-0.0191673063,-0.5012588549,-1.4582303726,-1.7525995985,-0.5896696835,17.5485955245,0.9625252462,1.4615568525,0.783888798,-0.3453057539,-0.0191673063,-0.5345913781,-1.525484749,-1.7882451061,-0.6578052352,17.5485955245,0.9325451525,1.4327517415,0.8125991037,-0.1971005737,-0.0191673063,-0.496055247,-1.4552922193,-1.7064908647,-0.5319671545
455,17.5591147792,0.8374974638,1.2692636856,1.09957052,0.4270873117,0.0012329469,-0.6934903488,-1.3813731503,-2.3882507477,-1.6678979146,17.5591147792,0.6204195818,1.1170346891,0.8792305722,0.1730193817,0.0012329469,-0.7180343095,-1.4620134028,-2.4566533337,-1.6998445706,17.5591147792,0.6347854428,1.1008343051,0.8713501894,0.1827227914,0.0012329469,-0.7196779,-1.4516282817,-2.4485774984,-1.7031926862,17.5591147792,0.5332279782,1.0667552152,0.6755466204,0.3365302758,0.0012329469,-0.5416671423,-1.3792362287,-2.0897605887,-1.9880938258,17.5591147792,0.5226665547,1.037481241,0.5789507925,0.3120919662,0.0012329469,-0.4954795249,-1.351221664,-1.9912343116,-1.9721265297,17.5591147792,0.5335520409,0.960374802,0.5367287981,0.0886452559,0.0012329469,-0.5338661091,-1.2637750827,-1.9833124512,-1.7738908271,17.5591147792,0.5173878109,0.9490732883,0.5561145928,0.2137769942,0.0012329469,-0.48148137,-1.2128636564,-1.9448961252,-1.768651393,17.5591147792,0.5389257866,0.9761192946,0.5488169977,0.0530290539,0.0012329469,-0.5558886412,-1.3115277549,-2.0315170144,-1.7801682784,17.5591147792,0.5249140716,0.9670966565,0.5529453669,0.1890527158,0.0012329469,-0.488166144,-1.2236626396,-1.9086460205,-1.6617363968
456,17.4517182366,1.1173781812,1.0948227838,0.6355091622,0.1415402053,0.3762792004,-0.8968983288,-1.2049712507,-1.8148301739,-1.4365556102,17.4517182366,0.9462146134,0.8514598534,0.2802393615,-0.0757801216,0.3762792004,-0.9575945549,-1.1946650523,-1.5710837972,-1.3175641325,17.4517182366,0.95806003,0.853350375,0.2662113304,-0.0666151367,0.3762792004,-0.9497501157,-1.2048542215,-1.5593891032,-1.3264896698,17.4517182366,0.9931386548,0.8552161758,0.0160953121,-0.0811495363,0.3762792004,-1.0455320664,-1.2115980384,-1.1697896106,-1.3247049931,17.4517182366,0.9985725815,0.8504451058,0.0418619769,-0.0879815417,0.3762792004,-1.0275721266,-1.194054597,-1.1587484131,-1.3072075574,17.4517182366,1.0066320862,0.8632397425,0.1603743088,-0.1770156287,0.3762792004,-1.0539915828,-1.2435813604,-1.4270387932,-1.3677675837,17.4517182366,1.0112954978,0.8767616379,0.2150466281,-0.0484412742,0.3762792004,-1.0373002143,-1.2108473228,-1.4174238935,-1.3803980611,17.4517182366,0.992533564,0.8286435933,0.1004778414,-0.2215054704,0.3762792004,-1.0546910379,-1.2247367427,-1.3900320036,-1.2992285701,17.4517182366,1.0121326291,0.8845786523,0.2199597177,-0.0346460879,0.3762792004,-1.0537721045,-1.1784395301,-1.365825352,-1.3846847362
457,17.8918152205,0.74519002,1.0997247185,0.2880014803,0.1744745815,-0.0481285173,-0.6020227426,-0.9568975299,-1.3619845352,-1.4382058089,17.8918152205,0.5383043366,0.735976628,-0.3675116526,-0.253087468,-0.0481285173,-0.6280275205,-1.1617015309,-1.4762390607,-1.4011360779,17.8918152205,0.5154062639,0.7345646065,-0.2946246749,-0.2790544716,-0.0481285173,-0.6226534261,-1.1308749011,-1.5304826157,-1.3832681733,17.8918152205,0.5974854781,0.7316014543,-0.3109480945,-0.2900675815,-0.0481285173,-0.6966747585,-0.9494009111,-1.2034256844,-1.4381722725,17.8918152205,0.5913466778,0.6992802485,-0.2187059717,-0.292869685,-0.0481285173,-0.7324101391,-0.9127910344,-1.2867690468,-1.4509366676,17.8918152205,0.5999334516,0.6238745612,-0.2828452479,-0.6489358532,-0.0481285173,-0.6938192135,-0.832091212,-1.1912854312,-1.2381484609,17.8918152205,0.5910319242,0.6232234039,-0.1752901589,-0.4581878641,-0.0481285173,-0.7240369246,-0.8170322837,-1.2533753131,-1.3265079043,17.8918152205,0.5799456845,0.5860777365,-0.3345553617,-0.6721684718,-0.0481285173,-0.6711487866,-0.7759545622,-1.1400285108,-1.2307491777,17.8918152205,0.5916841994,0.6298694068,-0.1319435911,-0.3969055095,-0.0481285173,-0.743647972,-0.8082291869,-1.2962805706,-1.3597983049
458,17.8013637472,0.6404740391,0.9711355658,0.9341548241,0.1457479174,-0.054985282,-0.5458502517,-0.8142859438,-1.8234573706,-1.3298055501,17.8013637472,0.5312825644,0.7203453425,0.6233564302,-0.3770954089,-0.054985282,-0.5808486492,-0.7307209761,-1.6751859543,-1.2857116581,17.8013637472,0.546862998,0.7020796128,0.6233473424,-0.3911008796,-0.054985282,-0.584041155,-0.7115239131,-1.6682334461,-1.2840620132,17.8013637472,0.5375376885,0.7260995593,0.5925351173,-0.4218797487,-0.054985282,-0.5974371714,-0.7720271175,-1.614169795,-1.3102096229,17.8013637472,0.5540179764,0.7119864161,0.6007009503,-0.4210307527,-0.054985282,-0.6039401745,-0.7616706559,-1.5981595267,-1.313366192,17.8013637472,0.5320391405,0.7346970904,0.5016631394,-0.5408591623,-0.054985282,-0.5873145897,-0.8146015062,-1.5926909985,-1.180648571,17.8013637472,0.5453205643,0.7400929936,0.596141783,-0.4203992614,-0.054985282,-0.5855135235,-0.7984266349,-1.6214347227,-1.203369196,17.8013637472,0.5243235812,0.7082502933,0.5259984635,-0.5235860315,-0.054985282,-0.5892604592,-0.7968661956,-1.658731403,-1.203453604,17.8013637472,0.5351937428,0.7585524434,0.6238346879,-0.3531087416,-0.054985282,-0.5834773559,-0.8341936238,-1.63735055,-1.2533346235
459,17.8284355977,0.6663522047,1.027768956,0.3624580876,0.384393603,-0.3018192615,-0.26586315,-0.5903369609,-1.1099228484,-1.4819256784,17.8284355977,0.5141586239,0.7010578559,-0.1978573548,-0.0126572493,-0.3018192615,-0.2834853002,-0.485724006,-0.8719075617,-1.5472102322,17.8284355977,0.5209677923,0.7084639677,-0.1869122143,-0.0347022509,-0.3018192615,-0.2716849415,-0.4870802224,-0.8706467268,-1.5432639583,17.8284355977,0.5663754273,0.7830086734,-0.1479246764,-0.2132403592,-0.3018192615,-0.3958769615,-0.7560000869,-1.0760705499,-1.4052932056,17.8284355977,0.5600293833,0.7750904715,-0.0987403497,-0.1972007572,-0.3018192615,-0.3559285849,-0.7109496576,-1.0831424505,-1.3913838299,17.8284355977,0.5695518244,0.7492340053,-0.0978268167,-0.399958405,-0.3018192615,-0.4055716952,-0.7610973304,-1.2852167195,-1.444845484,17.8284355977,0.5658562932,0.7630058392,0.0256975673,-0.181790587,-0.3018192615,-0.3708251954,-0.7115756168,-1.3221207356,-1.5180475716,17.8284355977,0.5638647074,0.7477874754,-0.1571968111,-0.4193792077,-0.3018192615,-0.4308676679,-0.8077535175,-1.2554469347,-1.4430830676,17.8284355977,0.5468550992,0.7419515664,0.0505044689,-0.1698975546,-0.3018192615,-0.3362557581,-0.6660878314,-1.2956728311,-1.499057644
460,17.9232152517,0.9731715455,1.2216896583,0.8642271678,-0.0735306589,-0.3031025282,-0.4678594378,-0.946824016,-1.8321003551,-1.0916494879,17.9232152517,0.7394947797,0.9201407152,0.6458985512,-0.4792803009,-0.3031025282,-0.5031243848,-0.9055812525,-1.8812098084,-1.1792009252,17.9232152517,0.696094951,0.8910436739,0.6377543587,-0.4641997792,-0.3031025282,-0.5114510963,-0.8972323671,-1.8518901785,-1.1861392231,17.9232152517,0.7176210105,0.8404132409,0.5654809604,-0.3255526978,-0.3031025282,-0.529896162,-0.7578293493,-1.7401965152,-1.3626231197,17.9232152517,0.6837282479,0.8196131951,0.5054037979,-0.3738630429,-0.3031025282,-0.5409805221,-0.7774813828,-1.7634487667,-1.3673583637,17.9232152517,0.7184418755,0.7665761929,0.417870914,-0.5894650504,-0.3031025282,-0.528797948,-0.7459883497,-1.6575676609,-1.2602664598,17.9232152517,0.6894234262,0.7530403162,0.4770456494,-0.4402041773,-0.3031025282,-0.5442328025,-0.725321621,-1.7204795085,-1.3147856121,17.9232152517,0.6922188633,0.7475318303,0.401058931,-0.598690571,-0.3031025282,-0.5072745336,-0.7416671143,-1.6658648399,-1.2908430542,17.9232152517,0.6861430371,0.7712961472,0.5115142253,-0.3992087294,-0.3031025282,-0.5534803899,-0.7286588634,-1.7184941594,-1.2885451091
461,17.6153659416,0.9561505759,1.2003691074,1.1343352581,0.7224443691,-0.0869033703,-0.7550492788,-1.0601773672,-1.8889666058,-2.5772026003,17.6153659416,0.7796593512,0.7209916753,0.4685065811,0.0442344908,-0.0869033703,-0.7307246077,-0.8296117227,-1.4975308184,-2.1154631278,17.6153659416,0.7807268351,0.7159747756,0.4516085987,0.0538731557,-0.0869033703,-0.7306281419,-0.8251100795,-1.4776657662,-2.1199495661,17.6153659416,0.7364513097,0.7536039033,0.3594879499,0.0200771103,-0.0869033703,-0.6547193939,-0.8610598619,-1.289354562,-2.0576319627,17.6153659416,0.7285638309,0.7528698078,0.2730105377,-0.0068854693,-0.0869033703,-0.6348313845,-0.8619623235,-1.2346058313,-2.0409657301,17.6153659416,0.7407347342,0.664826317,0.3750127043,-0.0381799383,-0.0869033703,-0.6723747562,-0.7922804406,-1.4417857076,-2.190479134,17.6153659416,0.7286771971,0.6717370193,0.3217739738,0.1035172985,-0.0869033703,-0.6487669343,-0.7822296329,-1.3846963679,-2.2144657996,17.6153659416,0.7272443593,0.6461635009,0.32971532,-0.0901684817,-0.0869033703,-0.6529351241,-0.7769108789,-1.4011879422,-2.0869175884,17.6153659416,0.7209111325,0.6708260136,0.3642110083,0.1547611195,-0.0869033703,-0.6512330774,-0.7765191923,-1.437419749,-2.232083391
462,17.5665342731,0.8716552544,1.4227462091,1.5588191293,0.1238954822,-0.05709977,-0.5804332714,-1.1540434228,-2.1213217303,-1.117870567,17.5665342731,0.6846765011,0.9240534707,0.7949468954,-0.6344512552,-0.05709977,-0.5655341904,-0.8684042681,-1.7180828375,-0.7083756814,17.5665342731,0.6917297908,0.937926909,0.7916871407,-0.6466653629,-0.05709977,-0.5587941866,-0.8840840045,-1.7239625738,-0.7096903145,17.5665342731,0.6900334337,1.0069329857,0.9282573442,-0.530474495,-0.05709977,-0.5557763602,-1.0659597668,-1.9675767034,-1.0504942234,17.5665342731,0.692380603,1.0275713462,0.9275273874,-0.5417703842,-0.05709977,-0.5375765883,-1.0698824377,-1.945177644,-1.0374244142,17.5665342731,0.705664228,1.0035737658,0.8078442318,-0.4859508571,-0.05709977,-0.5753083903,-1.1062876879,-1.9208760135,-1.0688895936,17.5665342731,0.7143360534,1.0411359319,0.9631048711,-0.3412342327,-0.05709977,-0.5642811985,-1.0779892376,-1.9468875449,-1.11714648,17.5665342731,0.6976434859,0.9750487316,0.8001230352,-0.5328665301,-0.05709977,-0.5709669474,-1.0873978391,-1.9267831988,-1.0363469826,17.5665342731,0.7273183351,1.0707914052,0.9953454024,-0.3386519835,-0.05709977,-0.574143134,-1.1040482606,-1.9526281613,-1.1045523417
463,17.4651594642,0.8114403138,0.9675629904,0.8663783237,0.1714666025,-0.1372177916,-0.5525469089,-0.9491801956,-1.8298324404,-0.786619777,17.4651594642,0.7152596513,0.5218586642,0.4642940161,-1.4901074461,-0.1372177916,-0.5704337403,-0.7097451948,-1.7069037476,0.417982294,17.4651594642,0.7230645914,0.5206392611,0.3893990414,-1.7149691606,-0.1372177916,-0.5664566789,-0.7067275061,-1.5756273636,0.5910080752,17.4651594642,0.7028412633,0.7453082956,0.7399149785,-0.7820379745,-0.1372177916,-0.5439430954,-1.0338896946,-1.9957083471,-0.378453933,17.4651594642,0.7288966767,0.8091922739,0.7261151854,-0.8751321178,-0.1372177916,-0.5713047712,-1.1398894855,-1.8828467594,-0.2731287114,17.4651594642,0.7005016055,0.7370744033,0.5827554636,-0.639631893,-0.1372177916,-0.5395514385,-1.0682545645,-1.9023888517,-0.7662896657,17.4651594642,0.7283692922,0.8283777908,0.8017824959,-0.3281096861,-0.1372177916,-0.5714123101,-1.1729656496,-2.0020566469,-0.8858587618,17.4651594642,0.6714842855,0.7242290646,0.5822849157,-0.6568598421,-0.1372177916,-0.5125785567,-1.0680731691,-1.9140545352,-0.7336505551,17.4651594642,0.7182985417,0.84844117,0.8133877891,-0.2905719548,-0.1372177916,-0.5700809912,-1.1781829351,-1.9682973513,-0.8810342317
464,17.5792711001,0.7500495006,1.3988983259,0.7470164391,0.0984757205,-0.1105950116,-0.1486380755,-0.8769863981,-1.0238683424,-0.977620403,17.5792711001,0.5982364087,1.1904756995,0.6037731144,-0.6177713144,-0.1105950116,-0.1944074781,-0.9255080786,-1.1585371483,-0.7783062624,17.5792711001,0.5909270567,1.2012142474,0.5673325072,-0.5734065836,-0.1105950116,-0.2031086567,-0.9302199516,-1.1322597281,-0.7912220595,17.5792711001,0.630667423,1.1284254506,0.6092853406,-0.5486536946,-0.1105950116,-0.2385160781,-0.7799753698,-1.1910993817,-0.92585658,17.5792711001,0.6344076847,1.1562425454,0.6119276892,-0.5204388947,-0.1105950116,-0.2675932184,-0.8157090184,-1.2265727831,-0.9535940791,17.5792711001,0.6273818595,1.0411328995,0.4030521825,-0.7721293518,-0.1105950116,-0.221185231,-0.7056758963,-0.9701078727,-0.7550678225,17.5792711001,0.6304226891,1.0915799934,0.5287103738,-0.4897589361,-0.1105950116,-0.2520899079,-0.7432668856,-1.0766473166,-0.9246434963,17.5792711001,0.6302170292,1.0462932279,0.4079239852,-0.7499299705,-0.1105950116,-0.2164923929,-0.7265948764,-1.0001981745,-0.8254369596,17.5792711001,0.60541905,1.0921282844,0.5538763923,-0.4417567142,-0.1105950116,-0.2277936907,-0.7382662082,-1.1003159085,-0.9523144557
465,17.6605447468,0.6445001934,1.0276463289,1.0128021005,0.5623036743,-0.0326177235,-0.4210232274,-0.9430176572,-2.144154178,-1.7107194779,17.6605447468,0.5454805312,0.7403031938,0.7180436904,0.0040843532,-0.0326177235,-0.4826112637,-0.8941733399,-2.1467649692,-1.8710759979,17.6605447468,0.5488157973,0.7690429547,0.7107540044,0.0047831006,-0.0326177235,-0.4696012076,-0.9253404002,-2.1483110173,-1.866943621,17.6605447468,0.6298675687,0.7653113516,0.6761128441,-0.1124219047,-0.0326177235,-0.6515585789,-1.0510538129,-2.1012903384,-1.5402234317,17.6605447468,0.6531673136,0.8488207092,0.7254134855,-0.0722825698,-0.0326177235,-0.6821391783,-1.1732336052,-2.1921189707,-1.5826734488,17.6605447468,0.626614438,0.7798136063,0.5043658883,-0.1993407363,-0.0326177235,-0.6381236039,-1.1539243215,-1.9603869979,-1.4334880235,17.6605447468,0.6530797921,0.857497379,0.6276553628,-0.0329180659,-0.0326177235,-0.6781876367,-1.2256972396,-2.0250436541,-1.4509189923,17.6605447468,0.6257144193,0.805753383,0.5068109829,-0.20341675,-0.0326177235,-0.6339748418,-1.1743188777,-1.9835444638,-1.4187826919,17.6605447468,0.6594210081,0.861335062,0.6261721881,-0.005636248,-0.0326177235,-0.6762466973,-1.2177103426,-1.9897313571,-1.4541190667
466,17.6663409917,0.6600558185,1.0902670266,0.7796961306,-0.0136244923,0.0351174318,-0.2894631147,-1.0495287826,-1.5463323168,-0.8430133849,17.6663409917,0.5974997482,0.760825753,0.4963256894,-0.4647702554,0.0351174318,-0.346966583,-1.0583020442,-1.632077414,-0.7448043688,17.6663409917,0.6219030095,0.7741601976,0.516991711,-0.4757658316,0.0351174318,-0.3486430131,-1.0783443773,-1.6549470123,-0.7549928996,17.6663409917,0.5734608696,0.7801654318,0.4300504602,-0.4934588892,0.0351174318,-0.2940333289,-1.0322997665,-1.5478001657,-0.7190294897,17.6663409917,0.6061174875,0.837585006,0.5913185751,-0.4292354229,0.0351174318,-0.3090452827,-1.0717948658,-1.6650369213,-0.7795554138,17.6663409917,0.5658932633,0.705862401,0.2538725435,-0.6167612746,0.0351174318,-0.2772285511,-0.9772138634,-1.4210182089,-0.7451375575,17.6663409917,0.6011044826,0.7719379726,0.4744617622,-0.3820611221,0.0351174318,-0.2971818118,-0.9763659523,-1.5017761176,-0.8401171732,17.6663409917,0.55773901,0.6997930499,0.2304809888,-0.6485668528,0.0351174318,-0.2688865351,-0.9905014295,-1.4116175853,-0.6874942687,17.6663409917,0.6118364829,0.7925559047,0.5094313253,-0.3234352056,0.0351174318,-0.3018534597,-0.9979115241,-1.5398237369,-0.8901450315
467,17.4080957272,0.8711804954,1.2255296052,1.2325802896,0.3409508122,0.238454853,-0.6602097565,-1.123916065,-1.9448003503,-1.1514321349,17.4080957272,0.6022416382,0.8710795959,0.8722691754,-0.2695244093,0.238454853,-0.664260969,-1.2192972388,-1.9915753607,-0.7294676725,17.4080957272,0.6255641164,0.8622900233,0.8532705441,-0.2945062401,0.238454853,-0.6755804439,-1.2135967094,-1.9996776403,-0.7008635318,17.4080957272,0.5775853358,0.8306167483,0.8997780615,0.2008169591,0.238454853,-0.62512227,-1.1043760947,-1.8967399938,-1.5612809634,17.4080957272,0.5999427141,0.821039376,0.8623650095,0.1800757295,0.238454853,-0.6362583324,-1.0741706341,-1.8222471376,-1.5100247263,17.4080957272,0.5723549945,0.7664309481,0.7998436672,0.1800036375,0.238454853,-0.6073972815,-1.0177976627,-1.8443085234,-1.6068000747,17.4080957272,0.5909575867,0.7920617467,0.8457307021,0.2952482654,0.238454853,-0.6098264478,-0.9788676347,-1.7876194624,-1.5906714279,17.4080957272,0.5760026228,0.7530005561,0.758843628,0.1196600936,0.238454853,-0.6025240718,-1.0307856129,-1.809645725,-1.5211036416,17.4080957272,0.5831407165,0.7820355379,0.8739116939,0.308319663,0.238454853,-0.5808856569,-0.9436347299,-1.7923458784,-1.5524037331
468,17.3731511462,0.7728814854,1.5531361418,0.8926136786,-0.0526360744,0.4650160029,-0.6584629157,-1.6644236158,-1.9547118127,-1.5168218644,17.3731511462,0.6902263564,1.3025644863,0.6539623655,-0.1756114038,0.4650160029,-0.6651495375,-1.6329633127,-2.0598197285,-1.6817497018,17.3731511462,0.6921524663,1.3019508122,0.6531727338,-0.1724039417,0.4650160029,-0.6658932016,-1.632217751,-2.0654243627,-1.6809008909,17.3731511462,0.6761864513,1.4403382897,0.6188438868,-0.0853191123,0.4650160029,-0.6380359149,-1.8581034893,-1.9728182653,-1.7427936149,17.3731511462,0.6656284942,1.392625881,0.6188335697,-0.1106234056,0.4650160029,-0.6152847544,-1.7862249921,-1.9157499245,-1.6984695013,17.3731511462,0.6792734908,1.3499936525,0.4506927715,-0.5149534389,0.4650160029,-0.6415723126,-1.7589048832,-1.8119191725,-1.3568690568,17.3731511462,0.6675218628,1.3413290391,0.5383690696,-0.3919824484,0.4650160029,-0.6177193694,-1.707438523,-1.7877353905,-1.3569371026,17.3731511462,0.6676405826,1.3448261293,0.4731684926,-0.4657083924,0.4650160029,-0.639773522,-1.7668044582,-1.8713822149,-1.4409764315,17.3731511462,0.6676918058,1.329565867,0.5428461279,-0.3364795887,0.4650160029,-0.6361116886,-1.6832766695,-1.7920769774,-1.3754274177
469,17.2893849163,0.7124435691,1.2460162327,0.8962405842,0.6324881728,0.2966235552,-0.4730392475,-1.3332868909,-1.7354215028,-1.5636647311,17.2893849163,0.5953136277,1.0148905873,0.5044468769,0.2322646452,0.2966235552,-0.4786556911,-1.3171113153,-1.4876685705,-1.5499012796,17.2893849163,0.6019808565,1.0014030945,0.5164562421,0.2232566459,0.2966235552,-0.4767314388,-1.3334030825,-1.5009482643,-1.5453553748,17.2893849163,0.5753847497,1.0013267155,0.8511224867,0.4487238797,0.2966235552,-0.4507472205,-1.2804132444,-2.0108052643,-1.9140854112,17.2893849163,0.6088778839,0.9030166986,0.7966036359,0.3796572563,0.2966235552,-0.5042818953,-1.187156723,-1.969351388,-1.8417061747,17.2893849163,0.5768760133,0.9361489784,0.6587323734,0.1251382561,0.2966235552,-0.452870085,-1.2090849558,-1.8246333914,-1.7057391257,17.2893849163,0.6114974852,0.8804301022,0.7551589573,0.3555794227,0.2966235552,-0.5116253123,-1.1583354661,-1.9036507575,-1.8189050905,17.2893849163,0.5793235638,0.9514050238,0.6360466644,0.0519367953,0.2966235552,-0.4482811942,-1.2082990977,-1.80576015,-1.644904381,17.2893849163,0.6069672389,0.8844402993,0.7586481969,0.3771829417,0.2966235552,-0.5121979297,-1.1546031337,-1.9018033901,-1.822277621
470,17.3382680546,0.9488627688,1.4009700185,1.6368925564,0.8987029155,0.1778210681,-0.1909978482,-0.96801288,-2.0183862428,-1.2749036195,17.3382680546,0.7476567381,1.022359856,1.3646082496,0.2892558115,0.1778210681,-0.1719854954,-0.7667887045,-2.0090872917,-1.0004359684,17.3382680546,0.7494363294,1.0801609798,1.367509373,0.2747796266,0.1778210681,-0.1731213051,-0.8226893465,-2.0228971563,-0.9936835919,17.3382680546,0.818089204,1.0652286963,1.2515565339,-0.0075367875,0.1778210681,-0.3134552063,-0.802265617,-1.8001871859,-0.7599007333,17.3382680546,0.8153816023,1.1011828299,1.2947764441,0.0238203132,0.1778210681,-0.3095467242,-0.846068571,-1.8736419369,-0.8132777702,17.3382680546,0.8209459219,1.0697524929,1.0434561892,-0.1889246567,0.1778210681,-0.3134888178,-0.891342744,-1.6849484028,-0.7147533671,17.3382680546,0.8086561773,1.1018347068,1.2313621508,0.0625459737,0.1778210681,-0.2931825014,-0.8717880707,-1.7765395017,-0.8090525802,17.3382680546,0.8187195904,1.0615124616,1.0051841741,-0.2539032013,0.1778210681,-0.325246427,-0.889930407,-1.645380523,-0.6373208684,17.3382680546,0.7973318336,1.1311155968,1.2916542685,0.1218890072,0.1778210681,-0.2945269687,-0.9025532396,-1.8346667496,-0.8484545966
471,17.4622984216,1.0292249388,1.2638854152,1.6187446881,0.7577931442,0.1879235042,-0.5254342888,-1.2470678757,-2.5016797889,-1.6977361563,17.4622984216,0.9199256644,0.8922626181,1.3334216391,0.6166277459,0.1879235042,-0.5480831396,-1.0712497825,-2.5284550793,-2.0536746652,17.4622984216,0.9165779827,0.8562797121,1.3377562751,0.6097551468,0.1879235042,-0.5503070732,-1.0375057367,-2.5237503466,-2.0449627962,17.4622984216,0.8131122596,0.9358781391,1.3452914345,0.3786689287,0.1879235042,-0.3531795667,-1.1257000825,-2.5082867662,-1.655787513,17.4622984216,0.815727582,0.9147224614,1.2520750675,0.3428328505,0.1879235042,-0.3703163288,-1.1436817276,-2.4243863736,-1.627307943,17.4622984216,0.8136009288,0.9379118642,1.1672631605,0.0930496974,0.1879235042,-0.3580516227,-1.1483810908,-2.3187816999,-1.3327459029,17.4622984216,0.8198540061,0.9421132669,1.1973750397,0.1962183729,0.1879235042,-0.3822173348,-1.1743624773,-2.3081843243,-1.3568860001,17.4622984216,0.8101338241,0.919319357,1.1569774125,0.0970787799,0.1879235042,-0.3452468628,-1.1404561076,-2.3001745797,-1.325127438,17.4622984216,0.8268383179,0.9641924449,1.229098502,0.1877390933,0.1879235042,-0.3793126195,-1.2140743946,-2.3130203478,-1.2833617766
472,17.8915102543,0.8173308959,1.3400219416,1.0094658159,0.1900663382,-0.4319049796,-0.4505695504,-1.2499546039,-1.7299048752,-0.821603136,17.8915102543,0.6328869844,0.855507153,0.4091770766,0.0319764749,-0.4319049796,-0.4185369425,-1.0343770983,-1.3663278336,-1.1559540931,17.8915102543,0.6334428209,0.8561003748,0.4942217164,0.0328872284,-0.4319049796,-0.4186857129,-1.034300239,-1.4694724376,-1.1448430011,17.8915102543,0.6096839001,0.9575232998,0.7692708008,-0.1571225052,-0.4319049796,-0.3854950193,-1.1673216683,-1.8515886171,-0.9436449618,17.8915102543,0.6069022533,0.9635219706,0.7472341468,-0.1818491901,-0.4319049796,-0.3840659054,-1.1695247564,-1.8958227114,-0.9297280143,17.8915102543,0.6147759546,0.9126880503,0.5402730769,-0.406232082,-0.4319049796,-0.3983362998,-1.144482309,-1.6440950884,-0.7758386914,17.8915102543,0.6127143348,0.953394801,0.6100503312,-0.3103102254,-0.4319049796,-0.3991665686,-1.1551424462,-1.6982171825,-0.8207392269,17.8915102543,0.5891050254,0.8688348373,0.5242877042,-0.42119971,-0.4319049796,-0.3740224907,-1.1078656242,-1.6526354061,-0.7628095034,17.8915102543,0.6093383153,0.9577089628,0.6356172504,-0.2490946527,-0.4319049796,-0.4095270024,-1.1530848006,-1.6965049318,-0.8399603855
473,17.4200412767,1.0974721276,1.4918375552,0.9648842246,0.3295967284,0.0209063727,-0.4171541247,-0.6008810794,-1.3674372444,-0.8757671181,17.4200412767,0.8409035752,1.1614483161,0.491510989,0.0658244843,0.0209063727,-0.4293477532,-0.5092973893,-1.1685101562,-1.0663733956,17.4200412767,0.8104673082,1.124288774,0.474552735,0.0978809196,0.0209063727,-0.4107060019,-0.4513953247,-1.1280138752,-1.0655561871,17.4200412767,0.8740034793,1.2141391782,0.5553058675,-0.0455857267,0.0209063727,-0.4479889559,-0.6066485609,-1.2419705578,-0.8383204454,17.4200412767,0.8600228726,1.2151599295,0.5397699715,-0.0412098906,0.0209063727,-0.455047019,-0.6308419942,-1.2504107986,-0.8463879795,17.4200412767,0.8546593809,1.1678209211,0.5890489473,-0.1273270345,0.0209063727,-0.4136320525,-0.5585278502,-1.2595602722,-0.7906010684,17.4200412767,0.8426100344,1.1905138484,0.6550094686,0.0032325691,0.0209063727,-0.422897332,-0.5817588107,-1.3172585533,-0.8557390019,17.4200412767,0.8442433423,1.1450557163,0.5512869191,-0.1464733257,0.0209063727,-0.4121125303,-0.5371309663,-1.2625724526,-0.791286404,17.4200412767,0.8320086004,1.1963887684,0.6904134229,0.0731563187,0.0209063727,-0.4256989762,-0.5644171458,-1.3340840238,-0.9085525426
