,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90
452,17.6351017992,0.7852720978,1.6252725411,1.2018512999,0.7307955465,0.0025173839,-0.4673749691,-1.2306347215,-2.0806143676,-2.2312883271,17.6351017992,0.6520610571,1.3625866781,0.9887593234,0.5558377646,0.0025173839,-0.4911265844,-1.1804523956,-2.0778535025,-2.4579360076,17.6351017992,0.6563006347,1.091259062,0.8363153576,0.5540148316,0.0025173839,-0.4808197054,-1.0043467541,-2.064102375,-2.4051350669,17.6351017992,0.5705282061,1.3556113511,0.9439248122,0.5523566208,0.0025173839,-0.3506116279,-1.1918996993,-2.0205731147,-2.4850822414,17.6351017992,0.5643417312,1.2806557858,0.7188875425,0.3964807799,0.0025173839,-0.3207919344,-1.1544705339,-1.8382650843,-2.300481644,17.6351017992,0.5831789538,1.2873323865,0.814921741,0.21576571,0.0025173839,-0.3714787967,-1.1720610548,-1.9395977079,-2.1784005819,17.6351017992,0.581104933,1.2465746513,0.704834099,0.3038432521,0.0025173839,-0.3492126738,-1.1509854241,-1.830870348,-2.1719807712,17.6351017992,0.6042303641,1.2938039597,0.7994118752,0.2095334799,0.0025173839,-0.4052255151,-1.2009988822,-1.9547346499,-2.1974192051,17.6351017992,0.5924747438,1.2896427166,0.7587648919,0.4168643245,0.0025173839,-0.3566895461,-1.1954973787,-1.8890984442,-2.3065551258
453,17.3655547126,0.9601979326,1.4425443378,1.7088142528,1.1896125033,0.0980045961,-0.6802341484,-1.0568939597,-2.930649829,-1.8174749439,17.3655547126,0.7651127842,0.9746176588,1.2027762867,0.1644016184,0.0980045961,-0.7680447348,-0.8973067768,-2.8126001614,-1.3562466889,17.3655547126,0.7892812838,0.8292848605,1.255800277,0.4221094298,0.0980045961,-0.7727355519,-0.7766370852,-3.127290419,-1.5148458205,17.3655547126,0.8066367773,0.9871118662,0.9025814179,0.4493922982,0.0980045961,-0.8207180713,-0.9210005374,-2.4055057036,-1.5967606436,17.3655547126,0.8243511645,0.9293685115,0.9588303043,0.4824053461,0.0980045961,-0.8129810891,-0.8963917012,-2.6483277103,-1.6285492759,17.3655547126,0.7953419701,1.032919001,0.8544344375,0.3122178916,0.0980045961,-0.7879375211,-1.083467062,-2.4599592094,-1.632183471,17.3655547126,0.808315456,1.0455752259,0.7696199251,0.5015339603,0.0980045961,-0.7712240633,-1.042496295,-2.3714110404,-1.6842791703,17.3655547126,0.7964460368,1.0347054096,0.8537235543,0.3273831934,0.0980045961,-0.7810148647,-1.1027952582,-2.4942483949,-1.6659551247,17.3655547126,0.8019976238,1.0524288509,0.8066553402,0.4856529283,0.0980045961,-0.7436326808,-1.0502295494,-2.3879147461,-1.6560164767
454,17.9194263041,0.9067745572,1.3202302456,0.6798116297,0.0700603387,-0.2140310274,-0.4730533133,-0.962371082,-1.2057295924,-0.806401633,17.9194263041,0.7015193039,1.0399986859,0.4025081629,-0.3958325031,-0.2140310274,-0.4548873467,-1.0780548314,-1.1398862273,-0.6781682908,17.9194263041,0.6938806678,0.8254787221,0.2174507668,-0.2404728877,-0.2140310274,-0.4480413089,-1.1769196368,-1.1714510604,-0.7680592794,17.9194263041,0.7578154358,0.9826224295,0.4047334352,-0.276931137,-0.2140310274,-0.5474484086,-1.0732228333,-1.3168343987,-0.9380318121,17.9194263041,0.7620271059,0.9949347826,0.2956480377,-0.2869491693,-0.2140310274,-0.560882822,-1.0713358563,-1.475874919,-0.9351261414,17.9194263041,0.7502123201,0.8861136104,0.3552542845,-0.4504949302,-0.2140310274,-0.5291808749,-0.9388127469,-1.275977119,-0.8373241307,17.9194263041,0.750070145,0.8826974541,0.2654475977,-0.3053308518,-0.2140310274,-0.5371525228,-0.9768522037,-1.306218379,-0.9213058961,17.9194263041,0.7323574299,0.865290653,0.358351309,-0.4039212969,-0.2140310274,-0.5180040262,-0.9503476294,-1.330215794,-0.9384064554,17.9194263041,0.77999299,0.921629248,0.3144224601,-0.2548162332,-0.2140310274,-0.5851640913,-1.0313241502,-1.3564640345,-0.9691417951
455,17.4858848488,1.1517671987,1.8707532294,1.4094033043,0.7752731934,0.0023628752,-0.9210664586,-1.8473306404,-2.3143171478,-1.7447201473,17.4858848488,0.983036712,1.4029782197,0.8872136184,-0.1177788226,0.0023628752,-0.9608465319,-1.6385391409,-2.1996893622,-1.3456415305,17.4858848488,0.9731202218,1.2314456933,0.8203458554,0.1279770772,0.0023628752,-0.9634525686,-1.4789663618,-1.9319442941,-1.5099853429,17.4858848488,0.9158622165,1.232392016,0.5255932227,0.2296192214,0.0023628752,-0.8118299097,-1.4214245411,-1.7628554447,-1.7366601947,17.4858848488,0.92904703,1.2396557232,0.4078990436,0.1879621878,0.0023628752,-0.8473531166,-1.3977065761,-1.6805737902,-1.6781677729,17.4858848488,0.9258573907,1.2914812249,0.5951673786,0.0868372877,0.0023628752,-0.8457662079,-1.5698956951,-1.8632885947,-1.5617806423,17.4858848488,0.9391648616,1.2922426974,0.5480235857,0.1476123346,0.0023628752,-0.8831725756,-1.5633078812,-1.8062218067,-1.579057613,17.4858848488,0.9376262444,1.321902958,0.6326379202,0.0802621439,0.0023628752,-0.8633953629,-1.5949404401,-1.8899214725,-1.5839143879,17.4858848488,0.9380193972,1.3058748192,0.5960286305,0.1847599937,0.0023628752,-0.8638980994,-1.564489991,-1.8203167652,-1.6210928281
456,17.4965048957,0.8252452049,1.7411240243,1.1834704086,0.216510924,0.3016975803,-0.6252969084,-1.9951755681,-2.3263805314,-1.8535599719,17.4965048957,0.6055940558,1.4576473564,1.0466000383,0.134750551,0.3016975803,-0.5641049957,-1.9816147328,-2.4951699214,-2.3626628543,17.4965048957,0.596454247,1.2491262135,0.8131638451,0.1486585138,0.3016975803,-0.5601343671,-2.0568544671,-2.5099517029,-2.2927396784,17.4965048957,0.6253607732,1.3149675641,0.885888069,0.1821445867,0.3016975803,-0.5980460789,-1.8659135378,-2.4141998977,-2.4965673386,17.4965048957,0.6144682773,1.2521706027,0.433652098,0.0063666166,0.3016975803,-0.5641501286,-1.819179452,-1.961923692,-2.2508086199,17.4965048957,0.6631257494,1.2254735252,0.6557824312,-0.2201780067,0.3016975803,-0.6519163087,-1.7782718731,-2.1673288721,-1.9555182909,17.4965048957,0.6473247015,1.2331473899,0.521201339,-0.1159588087,0.3016975803,-0.6173397328,-1.7599675228,-2.1270802762,-1.9833411735,17.4965048957,0.6491716124,1.1957735466,0.618290246,-0.2627671502,0.3016975803,-0.6449566012,-1.7649221292,-2.144953442,-1.8903682789,17.4965048957,0.628389719,1.2262355216,0.5342713912,-0.1032261088,0.3016975803,-0.5954263761,-1.7373865612,-2.1227961613,-1.9773673616
457,17.5942416774,0.729674121,1.4075151379,0.8305575952,-0.2358798294,0.3404137121,-0.136609461,-1.3810913313,-1.8804556884,-1.0085478294,17.5942416774,0.4372796919,0.9684724728,0.2454837006,-0.993162287,0.3404137121,-0.053295702,-1.2816747235,-1.5195333615,-0.5284439987,17.5942416774,0.4215003314,0.6647632808,0.4545662025,-0.6796767205,0.3404137121,-0.0490547546,-1.0555305021,-2.2400395839,-0.7816917259,17.5942416774,0.4490418963,0.9571832894,0.4596485052,-0.7341277923,0.3404137121,-0.0971017825,-1.2639563669,-1.8549963182,-0.9359790948,17.5942416774,0.439608125,0.8002361349,0.1467108831,-0.6040815724,0.3404137121,-0.0844918798,-1.1858994223,-1.6661713968,-1.1059571408,17.5942416774,0.459932307,0.8206771681,0.3563002524,-0.5918484397,0.3404137121,-0.1783047702,-1.1437654323,-1.8289421191,-1.308557162,17.5942416774,0.4514661864,0.7791206349,0.0215489238,-0.504564449,0.3404137121,-0.1678777222,-1.1199749454,-1.5049638515,-1.2768494513,17.5942416774,0.4573658298,0.8302299052,0.356852239,-0.6075821729,0.3404137121,-0.1823574564,-1.1669206987,-1.8247717311,-1.2956237197,17.5942416774,0.4601274967,0.7984778356,0.0268042171,-0.4807032556,0.3404137121,-0.169316997,-1.1462399874,-1.5000485907,-1.3095036042
458,17.5757698782,1.0656438289,1.1808890736,0.5736697666,0.4403814292,0.1746987055,-0.6613292621,-1.1152306495,-1.3751546897,-1.9976614321,17.5757698782,0.8142000821,0.7148537457,0.0493978417,0.0441365208,0.1746987055,-0.716351538,-1.0208256346,-1.1579175258,-2.0292694622,17.5757698782,0.8214424989,0.4205673983,-0.2817797006,0.0779012109,0.1746987055,-0.7141460609,-0.9711169223,-0.9145690063,-1.9598703048,17.5757698782,0.8320179969,0.6845608329,0.0577772745,0.1484751952,0.1746987055,-0.7218131598,-0.9829967392,-1.2823337462,-2.2596141235,17.5757698782,0.819883386,0.7023605991,-0.058293586,-0.0023145663,0.1746987055,-0.6815208093,-1.0061300942,-1.2669762493,-2.0716978671,17.5757698782,0.7981889225,0.6476401778,0.0904492575,-0.2053101176,0.1746987055,-0.6809508876,-0.9921551265,-1.3450347186,-1.9285037853,17.5757698782,0.7870741016,0.6289104236,0.0271086217,-0.1120680421,0.1746987055,-0.6423256916,-0.9753351021,-1.294481885,-1.9482141131,17.5757698782,0.7906059514,0.6510915173,0.0983487921,-0.2151508251,0.1746987055,-0.6800510433,-0.971454061,-1.3475445188,-1.9347731917,17.5757698782,0.7885598821,0.6237914496,0.0387563722,-0.1264194856,0.1746987055,-0.636124581,-0.9588620203,-1.3008961004,-1.9115623267
459,17.3906088022,0.8216908476,1.2474676632,0.7963471961,-0.4677614279,0.385851933,-0.6416564738,-1.1513889182,-1.8906927763,-1.3204291133,17.3906088022,0.7014556203,0.9641093105,0.4163279731,-0.9534661668,0.385851933,-0.6934212897,-1.2322651776,-1.7486063516,-1.0224779862,17.3906088022,0.7111082695,0.797148891,0.2591667822,-0.7401231584,0.385851933,-0.6969669892,-1.3414470647,-1.6546693649,-1.202408691,17.3906088022,0.6548645645,0.8397470378,0.40435833,-0.9247420572,0.385851933,-0.5678053379,-0.9815955311,-1.6505618949,-1.1177529136,17.3906088022,0.6528674161,0.7306438645,0.370197703,-0.8050154589,0.385851933,-0.546496984,-0.8046350183,-1.6200719987,-1.2825867126,17.3906088022,0.6386170741,0.828300025,0.3655297078,-0.8494615479,0.385851933,-0.5314129771,-1.0485232156,-1.7810624756,-1.3650005679,17.3906088022,0.6354293751,0.7889762005,0.4453077486,-0.7444173136,0.385851933,-0.5077628383,-1.0097395066,-1.8172826724,-1.404183065,17.3906088022,0.6280055752,0.8212909204,0.3671553615,-0.8116773638,0.385851933,-0.5173193566,-1.0592987748,-1.8248369714,-1.4320263954,17.3906088022,0.6373308321,0.7877434028,0.4618404551,-0.7463860699,0.385851933,-0.4876750516,-0.997397078,-1.7940450382,-1.400320475
460,17.5911514883,0.7828861238,0.9977956817,0.5273197521,-0.1832321582,-0.0490126086,-0.401742731,-0.8919995261,-1.2416418778,-0.6989501099,17.5911514883,0.4926473996,0.5837849788,0.0286096609,-0.7518290967,-0.0490126086,-0.3816153908,-0.6934548318,-0.8988895032,-0.4370243909,17.5911514883,0.4862296038,0.3779822662,-0.145049288,-0.6316005367,-0.0490126086,-0.3843345601,-0.7243088057,-0.8222370142,-0.5315245722,17.5911514883,0.4642966108,0.5990109137,-0.0293551543,-0.5531495724,-0.0490126086,-0.3170523162,-0.7623269961,-1.0075787084,-0.8728943598,17.5911514883,0.470871445,0.5733014707,-0.0751158961,-0.6490873157,-0.0490126086,-0.325550928,-0.7747141184,-1.0029168662,-0.7556937591,17.5911514883,0.4818380629,0.5831058537,-0.0011446863,-0.8440348014,-0.0490126086,-0.3265927235,-0.7743181257,-1.1596156296,-0.6199073381,17.5911514883,0.483813163,0.5594827343,0.0202376429,-0.6673099363,-0.0490126086,-0.3275617054,-0.7418049665,-1.1454182876,-0.677828702,17.5911514883,0.4857835599,0.5604971629,-0.0119027503,-0.9354936197,-0.0490126086,-0.3363606421,-0.7474218721,-1.1497471438,-0.5499166874,17.5911514883,0.4948193898,0.6014087229,0.0981814573,-0.6603310451,-0.0490126086,-0.3331355304,-0.788063439,-1.2149482065,-0.6594512403
461,17.5480866607,0.6222901329,1.0935741965,0.9084611607,-0.0087203022,-0.2564227127,-0.0518304024,-0.7715309988,-1.8588966159,-1.4028601054,17.5480866607,0.4686258519,0.7393886233,0.3489145965,-0.4676679553,-0.2564227127,-0.0909271806,-0.7246961378,-1.6927784921,-1.3160479718,17.5480866607,0.4782443326,0.4415374617,0.139138066,-0.3407097238,-0.2564227127,-0.0805849215,-0.5240857277,-1.6585503546,-1.3609460601,17.5480866607,0.4692757045,0.830441149,0.3643846444,-0.5730637003,-0.2564227127,-0.0811478178,-0.9048564005,-1.7613670855,-1.2526673412,17.5480866607,0.4715271843,0.7836574742,0.1621920473,-0.6290255908,-0.2564227127,-0.0592936894,-0.9077343383,-1.6388116052,-1.2082566177,17.5480866607,0.4630255155,0.8004304901,0.3508560333,-0.7539315279,-0.2564227127,-0.0749489778,-0.9042278532,-1.8125975329,-1.1784020171,17.5480866607,0.4650886225,0.7467798211,0.2253214551,-0.6560559541,-0.2564227127,-0.0519764294,-0.860693769,-1.786559384,-1.2010814634,17.5480866607,0.491778656,0.8405732633,0.3677729176,-0.7366108637,-0.2564227127,-0.0991538582,-0.9460774463,-1.8456174388,-1.2249065149,17.5480866607,0.4437758558,0.7480181934,0.2255230277,-0.6080868286,-0.2564227127,-0.0313834006,-0.8492228638,-1.7773021833,-1.2422178852
462,17.9400967572,0.4164327752,0.8486089836,0.1627323045,-0.7508181748,-0.1987115482,0.1900123342,-0.8718657247,-1.0916041196,-0.3168040066,17.9400967572,0.2295234956,0.2700089253,-0.3857753678,-1.4237298212,-0.1987115482,0.2130178186,-0.5657501406,-0.7854755216,-0.3011364848,17.9400967572,0.2252772055,0.0031079301,-0.6235804341,-1.2843686831,-0.1987115482,0.2161293069,-0.3412944669,-0.5524506283,-0.3264156987,17.9400967572,0.2868655437,0.427974967,-0.3172731496,-1.3681493723,-0.1987115482,0.1225672454,-0.8147606483,-0.9903826276,-0.4102800838,17.9400967572,0.2803312837,0.3885598589,-0.3598534774,-1.3901972759,-0.1987115482,0.135074267,-0.8218218911,-0.9495508245,-0.3444812297,17.9400967572,0.2931448332,0.4839848137,-0.2611771416,-1.5015182956,-0.1987115482,0.1097203006,-0.940138591,-1.1275465455,-0.2082728858,17.9400967572,0.2851328977,0.4554489334,-0.2219697776,-1.4113324607,-0.1987115482,0.1242888759,-0.9113359963,-1.1462161596,-0.2386942797,17.9400967572,0.2981693591,0.4889006949,-0.2867869514,-1.5254378249,-0.1987115482,0.1058477146,-0.9628134376,-1.1198588723,-0.2596846174,17.9400967572,0.3005022369,0.4482270742,-0.2323627654,-1.447545507,-0.1987115482,0.1041632601,-0.9162436915,-1.1175878412,-0.1762507869
463,17.86144067,0.7038990759,0.8384691868,0.5964713533,0.0707980242,-0.1301783108,-0.205752875,-0.3941975539,-1.3254790878,-0.4608639377,17.86144067,0.61684649,0.4909132542,0.1915041833,-0.298249407,-0.1301783108,-0.2741425112,-0.3217289637,-1.11913944,-0.6269663096,17.86144067,0.6157324823,0.2748940151,-0.6772996614,-0.2265785143,-0.1301783108,-0.2748344055,-0.0857873173,-0.4395122234,-0.6255135678,17.86144067,0.6015049094,0.5304614675,0.2940434174,-0.174720686,-0.1301783108,-0.2790961919,-0.4675640199,-1.3971848442,-0.7136410315,17.86144067,0.6186301326,0.4048427685,-0.1366987631,-0.2216513803,-0.1301783108,-0.3103284405,-0.1702671176,-1.1244195803,-0.6548048045,17.86144067,0.5913297212,0.5676430334,0.2750497428,-0.3112166736,-0.1301783108,-0.2543326363,-0.5183369806,-1.4078364546,-0.6089618441,17.86144067,0.6070950127,0.5736467947,-0.043933616,-0.2022175556,-0.1301783108,-0.2836257459,-0.5236504051,-1.2148389935,-0.6221411666,17.86144067,0.5985955635,0.5490599076,0.2447901949,-0.3533277892,-0.1301783108,-0.2606210917,-0.4910665126,-1.3737801608,-0.5837484272,17.86144067,0.5940908433,0.5617761917,-0.0281560202,-0.1903516849,-0.1301783108,-0.2783896963,-0.4998717677,-1.1936970649,-0.5819348623
464,17.6372687963,0.9722549518,1.1855152871,0.7651947082,-0.3572752685,0.1278558373,-0.5605559087,-1.0751802929,-2.2262258312,-0.7741538677,17.6372687963,0.8139624444,0.5941349812,0.2161213277,-1.2892697154,0.1278558373,-0.5894444125,-0.7734519786,-1.9881833838,-0.3509721479,17.6372687963,0.8198030859,0.130868832,-0.2409475033,-1.0328930108,0.1278558373,-0.5835287063,-0.346718018,-1.6510146621,-0.5507084692,17.6372687963,0.8211364158,0.6874001692,0.0266400201,-0.9922208137,0.1278558373,-0.6185704019,-1.0245861231,-1.7889352233,-0.975784431,17.6372687963,0.8271005125,0.5728325818,-0.0008230762,-0.9010175043,0.1278558373,-0.6021785605,-0.8842106597,-1.8367465673,-1.0596642259,17.6372687963,0.8275761656,0.6042456014,-0.0229270684,-1.011881929,0.1278558373,-0.6369888715,-0.9744873749,-1.7655619656,-1.0595869138,17.6372687963,0.8379062276,0.6294181031,-0.1021761012,-0.8017385706,0.1278558373,-0.6312664265,-0.9507053487,-1.7401457322,-1.1280606029,17.6372687963,0.8238795698,0.5927630687,-0.0433840904,-1.0413766908,0.1278558373,-0.6309133786,-0.9693910351,-1.7751387513,-1.0750252729,17.6372687963,0.8364528903,0.6344019832,-0.095010836,-0.8433688258,0.1278558373,-0.6121082301,-0.9424803066,-1.7116957917,-1.076316683
465,17.5567845127,0.8268583684,0.9990955052,0.5644560957,0.4523746501,0.0780156879,-0.5818279506,-0.9026089072,-1.8193806134,-2.414641678,17.5567845127,0.7404327896,0.7259779752,0.2765529636,-0.3311214661,0.0780156879,-0.6058959923,-0.8017832727,-1.7919997799,-2.104902283,17.5567845127,0.7475329524,0.4721561574,-0.0362679808,-0.1678215052,0.0780156879,-0.6068712234,-0.5901768767,-1.5878040678,-2.2023616139,17.5567845127,0.7012869001,0.6090165757,0.258334242,-0.3839237211,0.0780156879,-0.5103668752,-0.6446684998,-1.848819128,-1.9017870648,17.5567845127,0.6973170185,0.5293472112,-0.1720939393,-0.4260270841,0.0780156879,-0.4863986447,-0.4723169563,-1.4297676744,-1.8822901452,17.5567845127,0.7040205587,0.6535377741,0.1305265801,-0.537038988,0.0780156879,-0.5155237265,-0.7570052594,-1.7243712834,-1.9323360216,17.5567845127,0.6981565564,0.6238032905,0.0084200773,-0.376662356,0.0780156879,-0.4897607301,-0.7366165738,-1.6541104379,-1.9957741788,17.5567845127,0.6921719003,0.629206353,0.1089078267,-0.5912130176,0.0780156879,-0.5040186752,-0.7571590181,-1.6985463522,-1.9165478589,17.5567845127,0.7261223429,0.6458361243,0.0248961668,-0.3994892187,0.0780156879,-0.5221082421,-0.7494158947,-1.6306081527,-1.9277144476
466,17.3511104274,0.8998572793,1.4248817229,0.9207648847,0.1577882434,0.2844330203,-0.7021136544,-1.222421967,-2.0174483582,-1.6179789423,17.3511104274,0.7940810135,1.190888085,0.585217854,-0.3784775974,0.2844330203,-0.774211617,-1.2111833121,-1.9291495449,-1.3906858811,17.3511104274,0.7960661754,1.0733209385,0.4171593999,-0.1996020692,0.2844330203,-0.7515798951,-1.3271938675,-1.9224825888,-1.5237889111,17.3511104274,0.8252340862,1.2070493852,0.6251325481,-0.2540971289,0.2844330203,-0.8538547967,-1.3312381734,-2.1050550514,-1.7080599666,17.3511104274,0.8181015329,1.1983105541,0.5113098817,-0.2504508258,0.2844330203,-0.8102642846,-1.2226956301,-2.1712388305,-1.7244537551,17.3511104274,0.8197164484,1.1851693776,0.590225275,-0.3808151244,0.2844330203,-0.839825374,-1.3445784996,-2.0929033381,-1.6555904892,17.3511104274,0.8197760606,1.1810504762,0.4263021251,-0.2028179657,0.2844330203,-0.813093175,-1.3813257602,-2.003848897,-1.7530546656,17.3511104274,0.8097164423,1.1725891356,0.5667504569,-0.3958214826,0.2844330203,-0.8230926441,-1.3404055306,-2.075693315,-1.6849823992,17.3511104274,0.8200352398,1.1964159238,0.4508495878,-0.1939774774,0.2844330203,-0.8030905511,-1.38981547,-2.0104488563,-1.7095650234
467,17.7620424213,0.669646908,1.2419981804,1.0730691626,0.566556421,0.0021071133,-0.6711061105,-1.281257937,-2.3780515561,-2.0479740057,17.7620424213,0.5439818689,0.9114452106,0.877458459,0.207231934,0.0021071133,-0.7353351626,-1.323115788,-2.4602391819,-2.3386568753,17.7620424213,0.5115242426,0.5317829513,0.8358823517,0.2878943765,0.0021071133,-0.7159805443,-0.9333074346,-2.6763484286,-2.3163269703,17.7620424213,0.4306324165,0.870343042,0.6761175737,0.2103127386,0.0021071133,-0.514970191,-1.268845937,-2.1874644101,-2.2602522632,17.7620424213,0.3901524048,0.7604942416,0.4974971665,0.1721450247,0.0021071133,-0.4580990655,-1.1421894506,-2.1263389577,-2.2249650696,17.7620424213,0.4285425694,0.8318941433,0.5905324217,0.073602403,0.0021071133,-0.5102091846,-1.245286005,-2.166755107,-2.2073845526,17.7620424213,0.3964584687,0.7917285818,0.4522758401,0.1452118248,0.0021071133,-0.47400532,-1.1916277232,-2.0718077413,-2.190291393,17.7620424213,0.4297386652,0.8330122201,0.5746076289,-0.0007196271,0.0021071133,-0.5162393592,-1.2514815354,-2.147413522,-2.1442569132,17.7620424213,0.413372336,0.8390376051,0.5000928547,0.1823079633,0.0021071133,-0.4909899696,-1.2411020304,-2.0944254632,-2.1775699012
468,17.7562982569,0.8640297279,1.2046116618,0.535163484,0.8715280047,-0.0487664051,-0.548450497,-1.3377875878,-1.4385334782,-1.6230280406,17.7562982569,0.6351517286,0.9303249006,0.2084831779,0.3565116546,-0.0487664051,-0.5846870074,-1.4554347306,-1.4216834285,-1.5171995469,17.7562982569,0.6487448429,0.8474426463,0.294895344,0.4168172547,-0.0487664051,-0.5824934016,-1.6179186802,-1.5346477443,-1.5426917011,17.7562982569,0.6615361732,0.8959157179,0.3032192341,0.1245367156,-0.0487664051,-0.6135174051,-1.3538374214,-1.5458378238,-1.2776875997,17.7562982569,0.6792682668,0.9031724641,0.3393496836,0.1104759751,-0.0487664051,-0.6205516558,-1.4544914743,-1.5849287509,-1.2732230713,17.7562982569,0.6479026285,0.7680694804,0.0963154125,0.1317301933,-0.0487664051,-0.5731249004,-1.1531643564,-1.3823240646,-1.3511171897,17.7562982569,0.6651523648,0.7905689595,-0.0048978057,0.2505388774,-0.0487664051,-0.5801000306,-1.1625454295,-1.2536643211,-1.3871862722,17.7562982569,0.6456000941,0.7656842093,0.0952879108,0.0797839102,-0.0487664051,-0.5799607873,-1.1807390705,-1.3933743265,-1.297122404,17.7562982569,0.6778770933,0.7939427114,-0.0159249659,0.2839018483,-0.0487664051,-0.5929969785,-1.1620297753,-1.2208408948,-1.4034871842
469,17.8128323426,0.8036117143,1.3270991947,1.0023543489,0.5390490734,0.1444537735,-0.2494228897,-0.8048872366,-1.7859947363,-1.5303576757,17.8128323426,0.5906093437,0.774078511,0.4861583828,0.108122617,0.1444537735,-0.2557456779,-0.8203492677,-1.6211459953,-1.4335534668,17.8128323426,0.6025930077,0.4609137471,0.6709868057,0.1912122571,0.1444537735,-0.2500685086,-0.6413663214,-1.9666009469,-1.4471063668,17.8128323426,0.5495396082,0.6680156267,0.2521927998,-0.0445607822,0.1444537735,-0.1601531898,-0.6290189173,-1.4551928701,-1.1454822367,17.8128323426,0.5610499225,0.7139136199,0.2472231192,-0.0583030382,0.1444537735,-0.1513160132,-0.757691138,-1.6856400694,-1.175173314,17.8128323426,0.5540982707,0.695085811,0.2697923438,-0.235187022,0.1444537735,-0.1788108066,-0.6580138067,-1.5482871703,-1.1550152795,17.8128323426,0.5681700574,0.7098321909,0.2827880013,-0.0885142579,0.1444537735,-0.1784488245,-0.6599505088,-1.6015533934,-1.2403257372,17.8128323426,0.5463545081,0.7032276875,0.2470847507,-0.2372205158,0.1444537735,-0.1739928853,-0.6675017078,-1.5238839261,-1.1697462733,17.8128323426,0.5434194184,0.7210003069,0.2884325133,-0.099542214,0.1444537735,-0.1448514854,-0.6629570267,-1.583524949,-1.2113351266
470,17.6363231187,0.9560615658,1.5451547854,1.1259453767,0.6697962392,0.0133800086,-0.7664445817,-1.6548290701,-2.1945047994,-2.0089049524,17.6363231187,0.7204597224,1.2394101283,0.8254775679,0.0971815399,0.0133800086,-0.6700978023,-1.5958438864,-2.1635057573,-1.8516108227,17.6363231187,0.7419895113,1.1707609839,0.8704734267,0.2300596056,0.0133800086,-0.6802861899,-1.6681340215,-2.2843387501,-1.8974162441,17.6363231187,0.7370627751,1.1503265807,0.7040953161,0.0322246489,0.0133800086,-0.7043610756,-1.5553195,-2.0745812335,-1.969233533,17.6363231187,0.7477075124,1.2503731547,0.7747995807,0.0361697539,0.0133800086,-0.6958503216,-1.6658222823,-2.1243972344,-2.0085764543,17.6363231187,0.7374284823,1.0995457757,0.6265616066,0.0067765796,0.0133800086,-0.7146810202,-1.5091049516,-2.0052758947,-1.996381854,17.6363231187,0.7461431923,1.1365637064,0.7016122368,0.0909972057,0.0133800086,-0.7029093262,-1.5285136465,-2.0377914963,-2.0253657189,17.6363231187,0.7296799865,1.1362957704,0.6344043156,0.003155033,0.0133800086,-0.6988532484,-1.5531851497,-2.0253258596,-1.978037543,17.6363231187,0.7486575522,1.152550058,0.7306802689,0.0671187701,0.0133800086,-0.6910961607,-1.551223698,-2.0537736847,-1.9991762592
471,17.4634182551,0.7151915992,1.190562805,0.8346958768,0.1603878798,0.1878461925,-0.575755806,-1.0934693479,-1.9912197924,-1.4715267179,17.4634182551,0.5147966903,0.7472495591,0.2524947517,-0.4135931143,0.1878461925,-0.5412106207,-0.8942003912,-1.6667474348,-1.2535325043,17.4634182551,0.5111421936,0.4775311296,0.0466844555,-0.3144586072,0.1878461925,-0.564700374,-0.8595667707,-1.7358298806,-1.2990083919,17.4634182551,0.5066104579,0.7119176625,0.1578988909,-0.371952669,0.1878461925,-0.5140435656,-0.9030296584,-1.7275623872,-1.534423329,17.4634182551,0.4694499143,0.5870113091,0.1000044,-0.4366207136,0.1878461925,-0.4603636321,-0.739951146,-1.6979322851,-1.4611237227,17.4634182551,0.4984972695,0.7619997478,0.2866445175,-0.5378851942,0.1878461925,-0.4997115546,-1.0541490828,-1.9997326168,-1.5868240333,17.4634182551,0.4570610333,0.7179378396,0.2142155136,-0.4219494895,0.1878461925,-0.4373547292,-0.9866590312,-1.8949280429,-1.5468118832,17.4634182551,0.4888368769,0.7323529481,0.2547280183,-0.5498279508,0.1878461925,-0.5037295516,-1.0243243829,-1.9729164615,-1.5582203633,17.4634182551,0.4317870278,0.7072268962,0.2413552477,-0.4159880189,0.1878461925,-0.4047864154,-0.966879149,-1.8874114675,-1.5510083739
